# refresh_posture_target=True,arm_posture_cost=0.001,"arm_posture_cost_overrides={'left_arm_joint7': 0.003, 'right_arm_joint7': 0.003}",ee_position_cost=1.0,ee_orientation_cost=0.5,redundancy_resolution=soft,dls_damping=0.05,hard_constraint_extra_damping=0.001
t,left_q0,left_q1,left_q2,left_q3,left_q4,left_q5,left_q6,right_q0,right_q1,right_q2,right_q3,right_q4,right_q5,right_q6,left_target_ee_0,left_target_ee_1,left_target_ee_2,left_target_ee_3,left_target_ee_4,left_target_ee_5,left_target_ee_6,right_target_ee_0,right_target_ee_1,right_target_ee_2,right_target_ee_3,right_target_ee_4,right_target_ee_5,right_target_ee_6,left_actual_ee_0,left_actual_ee_1,left_actual_ee_2,left_actual_ee_3,left_actual_ee_4,left_actual_ee_5,left_actual_ee_6,right_actual_ee_0,right_actual_ee_1,right_actual_ee_2,right_actual_ee_3,right_actual_ee_4,right_actual_ee_5,right_actual_ee_6,lift_q,base_x,base_y,base_yaw,iters,solved
0.011668156999803614,-0.137000,1.252000,-1.487000,1.382000,-0.717000,0.199000,-0.107000,-0.001000,1.318000,1.707000,1.317000,0.007000,-0.009000,0.007000,0.015717,-0.550245,-0.134992,0.823869,0.333426,-0.305332,0.654905,0.141604,-0.614918,-0.018202,0.775559,-0.373878,-0.254259,0.609058,0.015717,-0.550245,-0.134992,0.823869,0.333426,-0.305332,0.654905,0.141604,-0.614918,-0.018202,0.775559,-0.373878,-0.254259,0.609058,0.450919,0.000000,0.000000,0.000000,1,True
0.03845573500075261,-0.137000,1.252000,-1.487000,1.382000,-0.717000,0.199000,-0.107000,-0.001000,1.318000,1.707000,1.317000,0.007000,-0.009000,0.007000,0.015717,-0.550245,-0.134992,0.823869,0.333426,-0.305332,0.654905,0.141604,-0.614918,-0.018202,0.775559,-0.373878,-0.254259,0.609058,0.015717,-0.550245,-0.134992,0.823869,0.333426,-0.305332,0.654905,0.141604,-0.614918,-0.018202,0.775559,-0.373878,-0.254259,0.609058,0.450919,0.000000,0.000000,0.000000,1,True
0.07245806200080551,-0.137000,1.252000,-1.487000,1.382000,-0.717000,0.199000,-0.107000,-0.001000,1.318000,1.707000,1.317000,0.007000,-0.009000,0.007000,0.015717,-0.550245,-0.134992,0.823869,0.333426,-0.305332,0.654905,0.141604,-0.614918,-0.018202,0.775559,-0.373878,-0.254259,0.609058,0.015717,-0.550245,-0.134992,0.823869,0.333426,-0.305332,0.654905,0.141604,-0.614918,-0.018202,0.775559,-0.373878,-0.254259,0.609058,0.450919,0.000000,0.000000,0.000000,1,True
0.10516282000025967,-0.137000,1.252000,-1.487000,1.382000,-0.717000,0.199000,-0.107000,-0.001000,1.318000,1.707000,1.317000,0.007000,-0.009000,0.007000,0.015717,-0.550245,-0.134992,0.823869,0.333426,-0.305332,0.654905,0.141604,-0.614918,-0.018202,0.775559,-0.373878,-0.254259,0.609058,0.015717,-0.550245,-0.134992,0.823869,0.333426,-0.305332,0.654905,0.141604,-0.614918,-0.018202,0.775559,-0.373878,-0.254259,0.609058,0.450919,0.000000,0.000000,0.000000,1,True
0.13826679900012095,-0.137000,1.252000,-1.487000,1.382000,-0.717000,0.199000,-0.107000,-0.001000,1.318000,1.707000,1.317000,0.007000,-0.009000,0.007000,0.015717,-0.550245,-0.134992,0.823869,0.333426,-0.305332,0.654905,0.141604,-0.614918,-0.018202,0.775559,-0.373878,-0.254259,0.609058,0.015717,-0.550245,-0.134992,0.823869,0.333426,-0.305332,0.654905,0.141604,-0.614918,-0.018202,0.775559,-0.373878,-0.254259,0.609058,0.450919,0.000000,0.000000,0.000000,1,True
0.17149686899938388,-0.137000,1.252000,-1.487000,1.382000,-0.717000,0.199000,-0.107000,-0.001000,1.318000,1.707000,1.317000,0.007000,-0.009000,0.007000,0.015717,-0.550245,-0.134992,0.823869,0.333426,-0.305332,0.654905,0.141604,-0.614918,-0.018202,0.775559,-0.373878,-0.254259,0.609058,0.015717,-0.550245,-0.134992,0.823869,0.333426,-0.305332,0.654905,0.141604,-0.614918,-0.018202,0.775559,-0.373878,-0.254259,0.609058,0.450919,0.000000,0.000000,0.000000,1,True
0.2042215159999614,-0.137000,1.252000,-1.487000,1.382000,-0.717000,0.199000,-0.107000,-0.001000,1.318000,1.707000,1.317000,0.007000,-0.009000,0.007000,0.015717,-0.550245,-0.134992,0.823869,0.333426,-0.305332,0.654905,0.141604,-0.614918,-0.018202,0.775559,-0.373878,-0.254259,0.609058,0.015717,-0.550245,-0.134992,0.823869,0.333426,-0.305332,0.654905,0.141604,-0.614918,-0.018202,0.775559,-0.373878,-0.254259,0.609058,0.450919,0.000000,0.000000,0.000000,1,True
0.2377715119982895,-0.137000,1.252000,-1.487000,1.382000,-0.717000,0.199000,-0.107000,-0.001000,1.318000,1.707000,1.317000,0.007000,-0.009000,0.007000,0.015717,-0.550245,-0.134992,0.823869,0.333426,-0.305332,0.654905,0.141604,-0.614918,-0.018202,0.775559,-0.373878,-0.254259,0.609058,0.015717,-0.550245,-0.134992,0.823869,0.333426,-0.305332,0.654905,0.141604,-0.614918,-0.018202,0.775559,-0.373878,-0.254259,0.609058,0.450919,0.000000,0.000000,0.000000,1,True
0.27138358099909965,-0.137000,1.252000,-1.487000,1.382000,-0.717000,0.199000,-0.107000,-0.001000,1.318000,1.707000,1.317000,0.007000,-0.009000,0.007000,0.015717,-0.550245,-0.134992,0.823869,0.333426,-0.305332,0.654905,0.141604,-0.614918,-0.018202,0.775559,-0.373878,-0.254259,0.609058,0.015717,-0.550245,-0.134992,0.823869,0.333426,-0.305332,0.654905,0.141604,-0.614918,-0.018202,0.775559,-0.373878,-0.254259,0.609058,0.450919,0.000000,0.000000,0.000000,1,True
0.3049263169996266,-0.137000,1.252000,-1.487000,1.382000,-0.717000,0.199000,-0.107000,-0.001000,1.318000,1.707000,1.317000,0.007000,-0.009000,0.007000,0.015717,-0.550245,-0.134992,0.823869,0.333426,-0.305332,0.654905,0.141604,-0.614918,-0.018202,0.775559,-0.373878,-0.254259,0.609058,0.015717,-0.550245,-0.134992,0.823869,0.333426,-0.305332,0.654905,0.141604,-0.614918,-0.018202,0.775559,-0.373878,-0.254259,0.609058,0.450919,0.000000,0.000000,0.000000,1,True
