# refresh_posture_target=True,arm_posture_cost=0.001,"arm_posture_cost_overrides={'left_arm_joint7': 0.003, 'right_arm_joint7': 0.003}",ee_position_cost=1.0,ee_orientation_cost=0.5,redundancy_resolution=dls_projector,dls_damping=0.05,nullspace_swivel_weight=1.0,elbow_swivel_gain=1.0,elbow_swivel_targets={},nullspace_continuity_weight=0.0,nullspace_posture_weight=1.0,enable_manipulability=False,manipulability_weight=0.5,base_motion_weight=100.0,base_motion_weight_min=10.0,base_motion_weight_yaw=1.0,base_weight_gate_on=0.065,base_weight_gate_full=0.05,base_recenter_gain=1.5,base_recenter_max_vel=0.15,nullspace_home_gain=0.3,nullspace_home_weight=1.0,constrained_primary=True,dls_task_weighting=True,dls_adaptive_damping_sigma=0.05,dls_damping_max=0.2,swivel_parallel_ref=True,swivel_relatch_err_rad=1.57
# control_hz=30.0,enable_base_motion=True,base_max_lin_vel=0.35,base_max_ang_vel=1.6,base_vel_deadband=0.0,base_vel_deadband_exit=0.0,base_vel_filter_tau=0.15,base_feedback_alpha=0.0,base_leash_m=0.2,base_leash_rad=0.0,enable_lift_motion=True,lift_kp=2.0,lift_kd=0.05,lift_derivative_tau=0.1,lift_velocity_deadband_m=0.005,lift_max_velocity_m_s=0.05,lift_feedback_max_age_s=0.5,use_measured_lift=True,use_measured_arm_state=False,"base_pid=base_pid_hybrid.json [drive p=0.35 ff=0.23, steer p=2 out=+/-1, scale=1.068]",base_heading_rate_limit=3.49,base_module_slew_limit=3.49,base_module_free_speed=0.03,base_max_accel=1.5,base_yaw_deadband=0.0,base_yaw_deadband_exit=0.0,base_yaw_filter_tau=0.15,base_pose_kp_xy=1.5,base_pose_kd_xy=0.15,base_pose_kp_yaw=2.0,base_pose_kd_yaw=0.2,base_pose_deadband_m=0.01,base_pose_yaw_deadband_rad=0.02,base_pose_derivative_tau=0.1,base_pose_ff_gain=1.0,base_pose_ff_max_frac=0.8,base_pose_ff_tau=0.0,arm_joint_deadband_rad=0.005,target_leash_m=0.15,target_leash_rad=0.8,enable_slam_base_pose=True,slam_yaw_sign=1.0,slam_correction_max_lin_rate=1.0,slam_correction_max_yaw_rate=2.0,slam_pose_max_age_s=0.5
t,left_q0,left_q1,left_q2,left_q3,left_q4,left_q5,left_q6,right_q0,right_q1,right_q2,right_q3,right_q4,right_q5,right_q6,left_target_ee_0,left_target_ee_1,left_target_ee_2,left_target_ee_3,left_target_ee_4,left_target_ee_5,left_target_ee_6,right_target_ee_0,right_target_ee_1,right_target_ee_2,right_target_ee_3,right_target_ee_4,right_target_ee_5,right_target_ee_6,left_actual_ee_0,left_actual_ee_1,left_actual_ee_2,left_actual_ee_3,left_actual_ee_4,left_actual_ee_5,left_actual_ee_6,right_actual_ee_0,right_actual_ee_1,right_actual_ee_2,right_actual_ee_3,right_actual_ee_4,right_actual_ee_5,right_actual_ee_6,lift_q,base_x,base_y,base_yaw,iters,solved,base_active,base_err_fwd,base_err_lat,base_err_yaw,base_req_fwd,base_req_lat,base_req_yaw,base_body_fwd,base_body_lat,base_body_yaw,base_sent_0,base_sent_1,base_sent_2,base_leash,base_ff_fwd,base_ff_lat,base_ff_yaw,base_slew_scale,swerve_enabled,swerve_target_0,swerve_target_1,swerve_target_2,swerve_prof_0,swerve_prof_1,swerve_prof_2,steer_cmd_FL,steer_cmd_FR,steer_cmd_RR,steer_cmd_RL,steer_meas_FL,steer_meas_FR,steer_meas_RR,steer_meas_RL,drive_cmd_FL,drive_cmd_FR,drive_cmd_RR,drive_cmd_RL,drive_meas_FL,drive_meas_FR,drive_meas_RR,drive_meas_RL,drive_pos_FL,drive_pos_FR,drive_pos_RR,drive_pos_RL,lift_active,lift_mode,lift_goal,lift_meas,lift_cmd_vel,lift_vel_est,lift_age,lift_blocked,l_sigma_min,r_sigma_min,l_manip,r_manip,l_swivel,l_swivel_tgt,l_swivel_err,r_swivel,r_swivel_tgt,r_swivel_err,collision_rows
0.01090037400717847,-0.001917,1.325966,-1.713034,1.306028,-0.006041,-0.006020,0.006045,0.004915,1.325038,1.714994,1.307076,0.006981,-0.004027,0.007012,-0.024801,0.772004,0.142405,-0.618964,0.371745,-0.254329,0.606280,0.144425,-0.618523,-0.018225,0.772165,-0.374029,-0.255383,0.607826,-0.024801,0.772004,0.142405,-0.618964,0.371745,-0.254329,0.606280,0.144425,-0.618523,-0.018225,0.772165,-0.374029,-0.255383,0.607826,0.451233,-0.000018,-0.000027,-0.000006,1,True,True,0.000027,-0.000018,-0.000006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.260582,-1.446461,1.635049,1.119079,-2.260582,-1.446461,1.635049,1.119079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,87.904854,46.410015,44.167412,-93.809013,True,velocity,0.451233,0.451225,0.000000,0.000000,8.008198,False,0.141146,0.141254,0.050720,0.050696,-2.748733,-2.748733,0.000000,2.750005,2.750005,0.000000,167.000000
0.043862755002919585,-0.001837,1.325935,-1.713069,1.306056,-0.006077,-0.006042,0.006089,0.004832,1.325074,1.714989,1.307152,0.006963,-0.004053,0.007024,-0.024801,0.772004,0.142405,-0.618964,0.371745,-0.254329,0.606280,0.144425,-0.618523,-0.018225,0.772165,-0.374029,-0.255383,0.607826,-0.024801,0.772004,0.142405,-0.618964,0.371745,-0.254329,0.606280,0.144425,-0.618523,-0.018225,0.772165,-0.374029,-0.255383,0.607826,0.451240,-0.000035,-0.000053,-0.000011,1,True,True,0.000053,-0.000035,-0.000011,0.000787,-0.000518,-0.000148,0.000143,-0.000094,-0.000027,0.000143,-0.000094,-0.000027,0.000000,0.000787,-0.000518,-0.000148,1.000000,True,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.260279,-1.446461,1.634735,1.119079,-2.260582,-1.446644,1.634735,1.119176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,87.904854,46.410015,44.167412,-93.809013,True,velocity,0.451240,0.451225,0.000000,0.000000,8.041467,False,0.141149,0.141261,0.050719,0.050696,-2.748714,-2.748733,0.000019,2.750001,2.750005,-0.000004,167.000000
0.08008607098599896,-0.001761,1.325907,-1.713105,1.306083,-0.006111,-0.006064,0.006129,0.004751,1.325110,1.714985,1.307225,0.006945,-0.004077,0.007034,-0.024801,0.772004,0.142405,-0.618964,0.371745,-0.254329,0.606280,0.144425,-0.618523,-0.018225,0.772165,-0.374029,-0.255383,0.607826,-0.024801,0.772004,0.142405,-0.618964,0.371745,-0.254329,0.606280,0.144425,-0.618523,-0.018225,0.772165,-0.374029,-0.255383,0.607826,0.451247,-0.000052,-0.000079,-0.000015,1,True,True,0.000074,-0.000049,-0.000014,0.000761,-0.000500,-0.000134,0.000255,-0.000168,-0.000046,0.000255,-0.000168,-0.000046,0.000000,0.000761,-0.000500,-0.000134,1.000000,True,0.000143,-0.000094,-0.000027,0.000143,-0.000094,-0.000027,-2.260920,-1.447110,1.634735,1.118523,-2.260920,-1.446644,1.634735,1.119176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,87.904854,46.410015,44.167412,-93.809013,True,velocity,0.451247,0.451225,0.000000,0.000000,8.077795,False,0.141151,0.141268,0.050718,0.050696,-2.748700,-2.748733,0.000033,2.749998,2.750005,-0.000006,167.000000
0.10899135400541127,-0.001687,1.325881,-1.713141,1.306111,-0.006142,-0.006088,0.006168,0.004673,1.325144,1.714983,1.307297,0.006928,-0.004101,0.007043,-0.024801,0.772004,0.142405,-0.618964,0.371745,-0.254329,0.606280,0.144425,-0.618523,-0.018225,0.772165,-0.374029,-0.255383,0.607826,-0.024801,0.772004,0.142405,-0.618964,0.371745,-0.254329,0.606280,0.144425,-0.618523,-0.018225,0.772165,-0.374029,-0.255383,0.607826,0.451254,-0.000068,-0.000103,-0.000019,1,True,True,0.000090,-0.000059,-0.000017,0.000735,-0.000482,-0.000122,0.000343,-0.000225,-0.000060,0.000343,-0.000225,-0.000060,0.000000,0.000735,-0.000482,-0.000122,1.000000,True,0.000255,-0.000168,-0.000046,0.000255,-0.000168,-0.000046,-2.260582,-1.446644,1.635049,1.119176,-2.260582,-1.446644,1.634735,1.118620,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,87.904854,46.410015,44.167412,-93.809013,True,velocity,0.451254,0.451225,0.000000,0.000000,8.106695,False,0.141153,0.141275,0.050718,0.050696,-2.748689,-2.748733,0.000044,2.749996,2.750005,-0.000009,167.000000
0.14214453101158142,-0.001616,1.325857,-1.713177,1.306138,-0.006170,-0.006111,0.006205,0.004597,1.325178,1.714980,1.307368,0.006911,-0.004123,0.007051,-0.024801,0.772004,0.142405,-0.618964,0.371745,-0.254329,0.606280,0.144425,-0.618523,-0.018225,0.772165,-0.374029,-0.255383,0.607826,-0.024801,0.772004,0.142405,-0.618964,0.371745,-0.254329,0.606280,0.144425,-0.618523,-0.018225,0.772165,-0.374029,-0.255383,0.607826,0.451260,-0.000083,-0.000127,-0.000023,1,True,True,0.000102,-0.000067,-0.000018,0.000711,-0.000466,-0.000112,0.000410,-0.000269,-0.000070,0.000410,-0.000269,-0.000070,0.000000,0.000711,-0.000466,-0.000112,1.000000,True,0.000343,-0.000225,-0.000060,0.000343,-0.000225,-0.000060,-2.260582,-1.446644,1.634735,1.118523,-2.260582,-1.446644,1.634735,1.118523,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,87.904854,46.410015,44.167412,-93.809013,True,velocity,0.451260,0.451225,0.000000,0.000000,8.139590,False,0.141155,0.141281,0.050717,0.050697,-2.748680,-2.748733,0.000052,2.749994,2.750005,-0.000010,167.000000
0.17497906100470573,-0.001547,1.325834,-1.713213,1.306165,-0.006196,-0.006135,0.006239,0.004523,1.325210,1.714979,1.307438,0.006894,-0.004144,0.007058,-0.024801,0.772004,0.142405,-0.618964,0.371745,-0.254329,0.606280,0.144425,-0.618523,-0.018225,0.772165,-0.374029,-0.255383,0.607826,-0.024801,0.772004,0.142405,-0.618964,0.371745,-0.254329,0.606280,0.144425,-0.618523,-0.018225,0.772165,-0.374029,-0.255383,0.607826,0.451265,-0.000098,-0.000150,-0.000026,1,True,True,0.000112,-0.000073,-0.000019,0.000687,-0.000449,-0.000104,0.000460,-0.000302,-0.000076,0.000460,-0.000302,-0.000076,0.000000,0.000687,-0.000449,-0.000104,1.000000,True,0.000410,-0.000269,-0.000070,0.000410,-0.000269,-0.000070,-2.260582,-1.446644,1.635049,1.119079,-2.260582,-1.446644,1.635049,1.119176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,87.904854,46.410015,44.167412,-93.809013,True,velocity,0.451265,0.451225,0.000000,0.000000,8.172690,False,0.141157,0.141288,0.050717,0.050697,-2.748674,-2.748733,0.000059,2.749993,2.750005,-0.000012,167.000000
0.2082453859911766,-0.001481,1.325812,-1.713248,1.306192,-0.006221,-0.006159,0.006272,0.004451,1.325241,1.714978,1.307506,0.006878,-0.004164,0.007064,-0.024801,0.772004,0.142405,-0.618964,0.371745,-0.254329,0.606280,0.144425,-0.618523,-0.018225,0.772165,-0.374029,-0.255383,0.607826,-0.024801,0.772004,0.142405,-0.618964,0.371745,-0.254329,0.606280,0.144425,-0.618523,-0.018225,0.772165,-0.374029,-0.255383,0.607826,0.451271,-0.000113,-0.000172,-0.000029,1,True,True,0.000118,-0.000078,-0.000020,0.000664,-0.000434,-0.000097,0.000497,-0.000326,-0.000080,0.000497,-0.000326,-0.000080,0.000000,0.000664,-0.000434,-0.000097,1.000000,True,0.000460,-0.000302,-0.000076,0.000460,-0.000302,-0.000076,-2.260886,-1.446461,1.634735,1.119079,-2.260279,-1.446461,1.634735,1.119079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,87.904854,46.410015,44.167412,-93.809013,True,velocity,0.451271,0.451225,0.000000,0.000000,8.205931,False,0.141160,0.141295,0.050716,0.050697,-2.748669,-2.748733,0.000064,2.749992,2.750005,-0.000013,167.000000
0.24222076399018988,-0.001417,1.325792,-1.713283,1.306219,-0.006244,-0.006183,0.006303,0.004382,1.325272,1.714977,1.307573,0.006862,-0.004183,0.007069,-0.024801,0.772004,0.142405,-0.618964,0.371745,-0.254329,0.606280,0.144425,-0.618523,-0.018225,0.772165,-0.374029,-0.255383,0.607826,-0.024801,0.772004,0.142405,-0.618964,0.371745,-0.254329,0.606280,0.144425,-0.618523,-0.018225,0.772165,-0.374029,-0.255383,0.607826,0.451275,-0.000127,-0.000193,-0.000033,1,True,True,0.000123,-0.000081,-0.000021,0.000642,-0.000419,-0.000091,0.000523,-0.000343,-0.000082,0.000523,-0.000343,-0.000082,0.000000,0.000642,-0.000419,-0.000091,1.000000,True,0.000497,-0.000326,-0.000080,0.000497,-0.000326,-0.000080,-2.260582,-1.446461,1.634735,1.119176,-2.260582,-1.446644,1.634735,1.119079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,87.904854,46.410015,44.167412,-93.809013,True,velocity,0.451275,0.451225,0.000000,0.000000,8.239573,False,0.141162,0.141301,0.050715,0.050697,-2.748665,-2.748733,0.000067,2.749991,2.750005,-0.000013,167.000000
0.27536618200247176,-0.001354,1.325773,-1.713318,1.306246,-0.006267,-0.006206,0.006332,0.004315,1.325301,1.714977,1.307638,0.006847,-0.004202,0.007073,-0.024801,0.772004,0.142405,-0.618964,0.371745,-0.254329,0.606280,0.144425,-0.618523,-0.018225,0.772165,-0.374029,-0.255383,0.607826,-0.024801,0.772004,0.142405,-0.618964,0.371745,-0.254329,0.606280,0.144425,-0.618523,-0.018225,0.772165,-0.374029,-0.255383,0.607826,0.451280,-0.000140,-0.000214,-0.000035,1,True,True,0.000126,-0.000083,-0.000021,0.000621,-0.000404,-0.000086,0.000541,-0.000354,-0.000083,0.000541,-0.000354,-0.000083,0.000000,0.000621,-0.000404,-0.000086,1.000000,True,0.000523,-0.000343,-0.000082,0.000523,-0.000343,-0.000082,-2.260582,-1.446644,1.635049,1.119079,-2.260582,-1.446644,1.635049,1.119079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,87.904854,46.410015,44.167412,-93.809013,True,velocity,0.451280,0.451225,0.000000,0.000000,8.272805,False,0.141164,0.141307,0.050715,0.050697,-2.748663,-2.748733,0.000070,2.749991,2.750005,-0.000014,167.000000
0.30862567300209776,-0.001294,1.325754,-1.713351,1.306273,-0.006288,-0.006229,0.006359,0.004249,1.325330,1.714977,1.307702,0.006832,-0.004219,0.007076,-0.024801,0.772004,0.142405,-0.618964,0.371745,-0.254329,0.606280,0.144425,-0.618523,-0.018225,0.772165,-0.374029,-0.255383,0.607826,-0.024801,0.772004,0.142405,-0.618964,0.371745,-0.254329,0.606280,0.144425,-0.618523,-0.018225,0.772165,-0.374029,-0.255383,0.607826,0.451284,-0.000153,-0.000234,-0.000038,1,True,True,0.000128,-0.000084,-0.000021,0.000601,-0.000390,-0.000081,0.000552,-0.000360,-0.000082,0.000552,-0.000360,-0.000082,0.000000,0.000601,-0.000390,-0.000081,1.000000,True,0.000541,-0.000354,-0.000083,0.000541,-0.000354,-0.000083,-2.260886,-1.446461,1.634735,1.118885,-2.260244,-1.447110,1.635377,1.118885,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,87.904854,46.410015,44.167412,-93.809013,True,velocity,0.451284,0.451225,0.000000,0.000000,8.306328,False,0.141166,0.141313,0.050714,0.050697,-2.748661,-2.748733,0.000072,2.749991,2.750005,-0.000014,167.000000
